title,desc,2025,2024,2023,2022,pagenumber
51140_125,Geräte; Ausstattungs- und Ausrüstungsgegenstände,20000.0,20000.0,20000.0,20724.21, 125
51168_125,Geräte; Ausstattungs- und Ausrüstungsgegenstände für die verfahrensabhängige IKT,1000.0,1000.0,15000.0,0, 125
52501_126,Aus- und Fortbildung,50000.0,50000.0,15000.0,40078.11, 126
52601_126,Gerichts- und ähnliche Kosten,1000.0,1000.0,6000.0,946.75, 126
52610_126,Gutachten,150000.0,150000.0,0,0, 126
52703_126,Dienstreisen,1000.0,1000.0,2000.0,2062.0, 126
54002_126,Personal- und Organisationsmanagement (ohne Aus- und Fortbildung),260000.0,260000.0,150000.0,64895.65, 126
54038_126,Dienstleistungen von Kreditinstituten,2900.0,3000.0,2000.0,1953.38, 126
54064_126,Abdeckung von Geldverlusten,1000.0,1000.0,1000.0,83.06, 126
54079_126,Verschiedene Ausgaben,1000.0,1000.0,5000.0,514.59, 126
63621_126,TBeiträge an die Unfallkasse,55000.0,55000.0,37000.0,54892.21, 126
67121_126,Rückzahlung zu Unrecht vereinnahmter Beträge,1000.0,1000.0,0,0, 126
86379_126,Darlehen für Rechtsverteidigung,1000.0,1000.0,1000.0,0, 126
11921_130,Rückzahlungen von Zuwendungen     —     —     —,0.08,0,0,0, 130
42201_130,Bezüge der planmäßigen Beamtinnen und Beamten,260000.0,270000.0,300000.0,244361.67, 130
42801_130,Entgelte der planmäßigen Tarifbeschäftigten,342000.0,354000.0,220000.0,257349.81, 130
51101_130,Geschäftsbedarf,1000.0,1000.0,1000.0,1227.25, 130
52501_130,Aus- und Fortbildung,10800.0,8800.0,5200.0,12291.46, 130
52703_130,Dienstreisen,1000.0,1000.0,1000.0,1000.0, 130
52906_130,Repräsentation; Empfänge; Feierlichkeiten; Kontaktpflege,1000.0,5400.0,1000.0,500.0, 130
53110_130,Programminformation und Werbung,1000.0,1000.0,1000.0,339.17, 130
54053_130,Veranstaltungen,6000.0,2400.0,4000.0,266.95, 130
68448_130,TZuschüsse für Nachbarschaftsprojekte,100000.0,100000.0,100000.0,109279.66, 130
11934_134,Rückzahlungen überzahlter Beträge     —     —     —,1320.18,0,0,0, 134
11979_134,Verschiedene Einnahmen,1000.0,1000.0,0,0, 134
12401_134,Mieten für Grundstücke; Gebäudeund Räume,16000.0,16000.0,16000.0,0, 134
42201_134,Bezüge der planmäßigen Beamtinnen und Beamten,65500.0,68000.0,146000.0,62497.26, 134
42701_134,Aufwendungen für freie Mitarbeiterinnen/Mitarbeiter     —     —,1000.0,0,0,0, 134
42790_134,Aufwendungen für freie Mitarbeiterinnen/Mitarbeiter aus zweckgebundenen Einnahmen     —     —     —     —R 2.574;08,0,0,0,0, 134
42801_134,Entgelte der planmäßigen Tarifbeschäftigten,418000.0,435000.0,461000.0,396734.22, 134
42811_134,Entgelte der nichtplanmäßigen Tarifbeschäftigten     —     —,1000.0,0,0,0, 134
44100_134,Beihilfen für Dienstkräfte,2600.0,3000.0,5300.0,2415.98, 134
51101_134,Geschäftsbedarf,1000.0,1000.0,2000.0,1773.56, 134
51140_134,Geräte; Ausstattungs- und Ausrüstungsgegenstände,1000.0,1000.0,1000.0,493.26, 134
51168_134,Geräte; Ausstattungs- und Ausrüstungsgegenstände für die verfahrensabhängige IKT,9000.0,8500.0,8000.0,6431.88, 134
51190_134,Geschäftsbedarf; Geräte; Gebrauchsgegenstände aus zweckgebundenen Einnahmen     —     —     —,924.73,0,0,0, 134
52501_134,Aus- und Fortbildung,1000.0,1000.0,5000.0,355.0, 134
52703_134,Dienstreisen,3000.0,3000.0,3000.0,1400.59, 134
52906_135,Repräsentation; Empfänge; Feierlichkeiten; Kontaktpflege,1000.0,1000.0,1000.0,100.3, 135
53101_135,Veröffentlichungen und Dokumentationen im Rahmen der Öffentlichkeitsarbeit,33000.0,33000.0,50000.0,16928.85, 135
53105_135,Beteiligung an Messen und Ausstellungen,3000.0,3000.0,10000.0,3033.14, 135
54053_135,Veranstaltungen,60000.0,60000.0,50000.0,57246.72, 135
54079_135,Verschiedene Ausgaben,1000.0,1000.0,1000.0,0, 135
54690_135,Sonstige sächliche Verwaltungsausgaben aus zweckgebundenenEinnahmen     —     —     —     —R 10.558;47,0,0,0,0, 135
68406_135,TZuschüsse an soziale oder ähnliche Einrichtungen,200000.0,200000.0,200000.0,144273.99,2024.0,2025.0, 135
68690_135,Sonstige Zuschüsse für konsumtive Zwecke im Inland auszweckgebundenen Einnahmen     —     —     —,714.0,0,0,0, 135
42201_138,Bezüge der planmäßigen Beamtinnen und Beamten,113000.0,117000.0,110000.0,107344.16, 138
42260_138,Bezüge der Beamtinnen/Beamtenfür Maßnahmen im Rahmen desWissenstransfers,1000.0,1000.0,1000.0,0, 138
42760_138,Aufwendungen für freie Mitarbeiterinnen/Mitarbeiter im Rahmen desWissenstransfers,1000.0,1000.0,1000.0,0, 138
42790_138,Aufwendungen für freie Mitarbeiterinnen/Mitarbeiter aus zweckgebundenen Einnahmen     —     —R 1.023;83,0,0,0,0, 138
42801_138,Entgelte der planmäßigen Tarifbeschäftigten,122000.0,127000.0,111000.0,120117.63, 138
42860_138,Entgelte für Tarifbeschäftigte fürMaßnahmen im Rahmen des Wissenstransfers,1000.0,1000.0,1000.0,0, 138
44100_138,Beihilfen für Dienstkräfte,2100.0,2200.0,1000.0,72.53, 138
51101_138,Geschäftsbedarf,1500.0,1500.0,1000.0,276.84, 138
51140_138,Geräte; Ausstattungs- und Ausrüstungsgegenstände,12900.0,5000.0,1000.0,0, 138
53101_138,Veröffentlichungen und Dokumentationen im Rahmen der Öffentlichkeitsarbeit,5000.0,6000.0,1000.0,0, 138
54079_138,Verschiedene Ausgaben,5500.0,3300.0,1000.0,114.98, 138
54690_138,Sonstige sächliche Verwaltungsausgaben aus zweckgebundenenEinnahmen     —     —R 77;32,0,0,0,0, 138
42201_142,Bezüge der planmäßigen Beamtinnen und Beamten,115000.0,115000.0,110000.0,112580.57, 142
42260_142,Bezüge der Beamtinnen/Beamtenfür Maßnahmen im Rahmen desWissenstransfers,1000.0,1000.0,1000.0,0, 142
42760_142,Aufwendungen für freie Mitarbeiterinnen/Mitarbeiter im Rahmen desWissenstransfers,1000.0,1000.0,1000.0,0, 142
42801_142,Entgelte der planmäßigen Tarifbeschäftigten,56000.0,56000.0,50000.0,7791.41, 142
42860_142,Entgelte für Tarifbeschäftigte fürMaßnahmen im Rahmen des Wissenstransfers,1000.0,1000.0,1000.0,0, 142
44100_142,Beihilfen für Dienstkräfte,1000.0,1000.0,1000.0,0, 142
51101_142,Geschäftsbedarf,1000.0,1000.0,2800.0,572.54, 142
51140_142,Geräte; Ausstattungs- und Ausrüstungsgegenstände,1000.0,1000.0,2200.0,0, 142
52703_142,Dienstreisen,1000.0,1000.0,1800.0,0, 142
53101_142,Veröffentlichungen und Dokumentationen im Rahmen der Öffentlichkeitsarbeit     —     —,1000.0,0,0,0, 142
54010_142,Dienstleistungen,1000.0,1000.0,1000.0,0, 142
54053_142,Veranstaltungen,1000.0,1000.0,0,0, 142
54079_142,Verschiedene Ausgaben,1000.0,1000.0,2200.0,0, 142
42201_146,Bezüge der planmäßigen Beamtinnen und Beamten,179000.0,185000.0,113000.0,167211.41, 146
42260_146,Bezüge der Beamtinnen/Beamtenfür Maßnahmen im Rahmen desWissenstransfers,1000.0,1000.0,1000.0,0, 146
42760_146,Aufwendungen für freie Mitarbeiterinnen/Mitarbeiter im Rahmen desWissenstransfers,1000.0,1000.0,1000.0,0, 146
42801_146,Entgelte der planmäßigen Tarifbeschäftigten,140000.0,145000.0,94800.0,52476.51, 146
42860_146,Entgelte für Tarifbeschäftigte fürMaßnahmen im Rahmen des Wissenstransfers,1000.0,1000.0,1000.0,0, 146
44100_146,Beihilfen für Dienstkräfte,1000.0,1000.0,1200.0,743.44, 146
51101_146,Geschäftsbedarf,9000.0,3000.0,1500.0,1255.22, 146
51140_146,Geräte; Ausstattungs- und Ausrüstungsgegenstände,6000.0,4000.0,1500.0,0, 146
52703_146,Dienstreisen,1000.0,1000.0,1000.0,0, 146
54053_146,Veranstaltungen,9000.0,6400.0,1000.0,2380.0, 146
54079_146,Verschiedene Ausgaben,1000.0,1000.0,1000.0,0, 146
54606_146,Sächliche Ausgaben für Maßnahmen im Rahmen des Wissenstransfers     —     —,1000.0,0,0,0, 146
42201_150,Bezüge der planmäßigen Beamtinnen und Beamten,129000.0,134000.0,123000.0,120597.45, 150
42260_150,Bezüge der Beamtinnen/Beamtenfür Maßnahmen im Rahmen desWissenstransfers,1000.0,1000.0,0,0, 150
42760_150,Aufwendungen für freie Mitarbeiterinnen/Mitarbeiter im Rahmen desWissenstransfers,1000.0,1000.0,0,0, 150
42801_150,Entgelte der planmäßigen Tarifbeschäftigten,123000.0,154000.0,110000.0,82520.91, 150
42860_150,Entgelte für Tarifbeschäftigte fürMaßnahmen im Rahmen des Wissenstransfers,1000.0,1000.0,0,0, 150
44100_150,Beihilfen für Dienstkräfte,2000.0,1800.0,1000.0,788.2, 150
51101_150,Geschäftsbedarf,1000.0,1000.0,1000.0,782.68, 150
51140_150,Geräte; Ausstattungs- und Ausrüstungsgegenstände,1000.0,1000.0,1000.0,992.56, 150
51479_150,Allgemeine Verbrauchsmittel,1000.0,1000.0,1000.0,0, 150
52703_150,Dienstreisen,1000.0,1000.0,1000.0,394.3, 150
52906_150,Repräsentation; Empfänge; Feierlichkeiten; Kontaktpflege,3000.0,3000.0,3000.0,663.69, 150
54079_150,Verschiedene Ausgaben,1000.0,1000.0,1000.0,0, 150
11921_154,Rückzahlungen von Zuwendungen     —     —,1000.0,16476.08,0,0, 154
11979_154,Verschiedene Einnahmen     —     —,1000.0,0,0,0, 154
28290_154,Sonstige zweckgebundene Einnahmen für konsumtive Zwecke     —     —,40000.0,43200.0,0,0, 154
41201_154,Aufwendungen für ehrenamtlichTätige     —     —,6100.0,6048.0,0,0, 154
42201_154,Bezüge der planmäßigen Beamtinnen und Beamten,190000.0,196000.0,176000.0,159547.51, 154
42260_154,Bezüge der Beamtinnen/Beamtenfür Maßnahmen im Rahmen desWissenstransfers,1000.0,1000.0,1000.0,0, 154
42760_154,Aufwendungen für freie Mitarbeiterinnen/Mitarbeiter im Rahmen desWissenstransfers,1000.0,1000.0,1000.0,0, 154
42801_154,Entgelte der planmäßigen Tarifbeschäftigten,61000.0,63000.0,568000.0,312233.8, 154
42860_154,Entgelte für Tarifbeschäftigte fürMaßnahmen im Rahmen des Wissenstransfers,1000.0,1000.0,1000.0,0, 154
51101_155,Geschäftsbedarf,5000.0,2000.0,3000.0,1093.14, 155
51140_155,Geräte; Ausstattungs- und Ausrüstungsgegenstände,4000.0,2000.0,2000.0,5118.43, 155
52703_155,Dienstreisen,1000.0,1000.0,2000.0,610.6, 155
52906_155,Repräsentation; Empfänge; Feierlichkeiten; Kontaktpflege     —     —     —,736.21,0,0,0, 155
53101_155,Veröffentlichungen und Dokumentationen im Rahmen der Öffentlichkeitsarbeit     —     —,5000.0,623.33,0,0, 155
53190_155,Veröffentlichungen und Dokumentationen im Rahmen der Öffentlichkeitsarbeit aus zweckgebundenenEinnahmen     —     —,1000.0,0,0,0, 155
54010_155,Dienstleistungen,1000.0,1000.0,1000.0,1690.0, 155
54053_155,Veranstaltungen,5000.0,2000.0,5000.0,2054.82, 155
54079_155,Verschiedene Ausgaben,1000.0,1000.0,6000.0,539.29, 155
68406_155,TZuschüsse an soziale oder ähnliche Einrichtungen     —     —,85000.0,42730.98,0,0, 155
68490_156,Zuschüsse an soziale oder ähnliche Einrichtungen aus zweckgebundenen Einnahmen     —     —,48000.0,51199.27,0,0, 156
42201_160,Bezüge der planmäßigen Beamtinnen und Beamten,1000.0,1000.0,288000.0,143522.62, 160
42801_160,Entgelte der planmäßigen Tarifbeschäftigten,323000.0,336000.0,316000.0,302251.29, 160
42811_160,Entgelte der nichtplanmäßigen Tarifbeschäftigten,1000.0,1000.0,0,0, 160
44100_160,Beihilfen für Dienstkräfte,1000.0,1000.0,15000.0,25224.46, 160
45903_160,Prämien für besondere Leistungen,1000.0,1000.0,0,0, 160
46201_160,Pauschale Minderausgaben fürPersonalausgaben,-155000.0,0,0,0, 160
51101_160,Geschäftsbedarf,1000.0,1000.0,1000.0,0, 160
51140_160,Geräte; Ausstattungs- und Ausrüstungsgegenstände,1000.0,1000.0,2000.0,86.97, 160
52501_160,Aus- und Fortbildung,1000.0,1000.0,10000.0,0, 160
11102_164,Ersatzvornahmen,8000.0,8000.0,1000.0,368.04, 164
11105_164,Gebühren nach der Verwaltungsgebührenordnung,230000.0,230000.0,200000.0,203917.72, 164
11149_164,Gebühren nach der Verordnungüber die Erhebung von Gebührenim Umweltschutz,1000.0,1000.0,1000.0,411.0, 164
11150_164,Gebühren im Gesundheits- und Sozialwesen sowie im Arbeits- undgesundheitlichen Verbraucherschutz,20000.0,20000.0,10000.0,16181.03, 164
11152_164,Gebühren nach verschiedenen landesrechtlichen Vorschriften,2000.0,2000.0,1000.0,1312.0, 164
11201_165,Geldstrafen; Geldbußen; Verwarnungs- und Zwangsgelder,600000.0,600000.0,2430000.0,1906000.05, 165
11203_165,Geldbußen und Verwarngelder ausder Verkehrsüberwachung (außerhalb der Parkraumbewirtschaftung),1450000.0,1450000.0,0,0, 165
11903_165,Schadenersatzleistungen; Vertragsstrafen,1000.0,1000.0,1000.0,40.0, 165
11979_165,Verschiedene Einnahmen,1000.0,1000.0,1000.0,-467.85, 165
26102_165,Ersatz von Personalausgabendurch sonstige Dienstherren,260000.0,260000.0,320000.0,194642.56, 165
42201_165,Bezüge der planmäßigen Beamtinnen und Beamten,1712000.0,1712000.0,1500000.0,1285872.05, 165
42701_165,Aufwendungen für freie Mitarbeiterinnen/Mitarbeiter,3000.0,3000.0,0,0, 165
42801_165,Entgelte der planmäßigen Tarifbeschäftigten,4707000.0,4729000.0,5283000.0,4507011.05, 165
42811_165,Entgelte der nichtplanmäßigen Tarifbeschäftigten,1000.0,1000.0,0,0, 165
44100_165,Beihilfen für Dienstkräfte,70000.0,70000.0,90000.0,63390.69, 165
45903_165,Prämien für besondere Leistungen,1000.0,1000.0,1000.0,0, 165
51131_166,Bekleidung; Wäsche,1000.0,1000.0,1000.0,197.49, 166
51136_166,Geschäftsbedarf für die verfahrensabhängige IKT,1000.0,1000.0,2000.0,161.29, 166
51140_166,Geräte; Ausstattungs- und Ausrüstungsgegenstände,30000.0,30000.0,62000.0,17920.58, 166
51168_166,Geräte; Ausstattungs- und Ausrüstungsgegenstände für die verfahrensabhängige IKT,5000.0,5000.0,8000.0,4317.28, 166
51170_166,Datenfernübertragung für die verfahrensabhängige IKT,1000.0,1000.0,1000.0,971.05, 166
51185_166,Dienstleistungen für die verfahrensabhängige IKT,8000.0,8000.0,7000.0,7918.15, 166
51403_166,Ausgaben für die Haltung vonFahrzeugen,30000.0,39000.0,42000.0,29474.53, 166
51408_166,Dienst- und Schutzkleidung,50000.0,50000.0,69000.0,17594.46, 166
51453_166,Verbrauchsmittel für die verfahrensabhängige IKT,8000.0,8000.0,17000.0,5172.18, 166
51838_167,Mieten für Maschinen und Gerätefür die verfahrensabhängige IKT,1000.0,1000.0,1000.0,0, 167
52501_167,Aus- und Fortbildung,26000.0,26000.0,32000.0,9657.09, 167
52536_167,Aus- und Fortbildung für die verfahrensabhängige IKT,1000.0,1000.0,1000.0,0, 167
52601_167,Gerichts- und ähnliche Kosten,1000.0,1000.0,1000.0,1100.67, 167
52703_167,Dienstreisen,1000.0,1000.0,3000.0,458.81, 167
53101_167,Veröffentlichungen und Dokumentationen im Rahmen der Öffentlichkeitsarbeit,1000.0,1000.0,1000.0,441.28, 167
54010_167,Dienstleistungen,8000.0,8000.0,56000.0,8880.12, 167
54012_167,Ersatzvornahmen,4000.0,4000.0,3000.0,435.49, 167
54033_167,Dienstleistungen für Kartenzahlungen,9000.0,9000.0,9000.0,5389.77, 167
54079_168,Verschiedene Ausgaben,1000.0,1000.0,1000.0,599.76, 168
63107_168,TErsatz von Ausgaben an den Bund,3000.0,3000.0,5000.0,2627.04, 168
81179_168,Fahrzeuge,40000.0,190000.0,0,0, 168
11105_172,Gebühren nach der Verwaltungsgebührenordnung,50000.0,50000.0,50000.0,39989.12, 172
11152_172,Gebühren nach verschiedenen landesrechtlichen Vorschriften,70000.0,70000.0,1000000.0,801324.8, 172
11153_172,Gebühren nach Bundesrecht,2189000.0,1978000.0,1000000.0,1040042.45, 172
11201_172,Geldstrafen; Geldbußen; Verwarnungs- und Zwangsgelder,9600.0,9900.0,10000.0,11374.95, 172
11924_172,Werbeerlöse,3000.0,3000.0,3000.0,1864.02, 172
11979_172,Verschiedene Einnahmen,1000.0,1000.0,1000.0,152.45, 172
41201_172,Aufwendungen für ehrenamtlichTätige,2000.0,2000.0,0,0, 172
42201_172,Bezüge der planmäßigen Beamtinnen und Beamten,400000.0,410000.0,441000.0,390363.22, 172
42701_172,Aufwendungen für freie Mitarbeiterinnen/Mitarbeiter,3000.0,3000.0,5000.0,5633.5, 172
42801_172,Entgelte der planmäßigen Tarifbeschäftigten,2754000.0,2765000.0,2483000.0,2211805.45, 172
42811_172,Entgelte der nichtplanmäßigen Tarifbeschäftigten,130000.0,132000.0,1000.0,3428.52, 172
51101_173,Geschäftsbedarf,1500000.0,1500000.0,1456000.0,1224206.67, 173
51136_173,Geschäftsbedarf für die verfahrensabhängige IKT,12000.0,12000.0,16000.0,10732.99, 173
51140_173,Geräte; Ausstattungs- und Ausrüstungsgegenstände,20000.0,15000.0,15300.0,1856.89, 173
51168_173,Geräte; Ausstattungs- und Ausrüstungsgegenstände für die verfahrensabhängige IKT,80000.0,40000.0,10000.0,4666.4, 173
51185_173,Dienstleistungen für die verfahrensabhängige IKT,10000.0,10000.0,17000.0,9681.84, 173
51403_173,Ausgaben für die Haltung vonFahrzeugen,1000.0,1000.0,1000.0,170.62, 173
51802_173,Mieten für Fahrzeuge,4000.0,4000.0,4000.0,3978.24, 173
52501_173,Aus- und Fortbildung,2000.0,2000.0,2000.0,831.25, 173
54033_173,Dienstleistungen für Kartenzahlungen,30000.0,30000.0,35000.0,22986.95, 173
54057_173,Wahlen,82000.0,82000.0,1000.0,22793.33, 173
63107_174,TErsatz von Ausgaben an den Bund,90000.0,90000.0,90000.0,82295.32, 174
11152_178,Gebühren nach verschiedenen landesrechtlichen Vorschriften,319000.0,339000.0,320000.0,321068.31, 178
11153_178,Gebühren nach Bundesrecht,1000.0,1000.0,60000.0,184119.55, 178
11979_178,Verschiedene Einnahmen,1000.0,1000.0,1000.0,70.0, 178
12511_178,Verkaufserlöse     —     —,11000.0,213.0,0,0, 178
42201_178,Bezüge der planmäßigen Beamtinnen und Beamten,556000.0,560000.0,459000.0,376100.29, 178
42701_178,Aufwendungen für freie Mitarbeiterinnen/Mitarbeiter,1000.0,1000.0,0,0, 178
42801_178,Entgelte der planmäßigen Tarifbeschäftigten,290000.0,295000.0,355000.0,259519.28, 178
44100_178,Beihilfen für Dienstkräfte,15000.0,15000.0,17000.0,11809.07, 178
51101_178,Geschäftsbedarf,15000.0,15000.0,20000.0,13901.36, 178
51136_178,Geschäftsbedarf für die verfahrensabhängige IKT,2000.0,2000.0,4000.0,1300.96, 178
51140_178,Geräte; Ausstattungs- und Ausrüstungsgegenstände,10000.0,10000.0,10000.0,1216.84, 178
51168_178,Geräte; Ausstattungs- und Ausrüstungsgegenstände für die verfahrensabhängige IKT,4000.0,4000.0,4000.0,235.99, 178
51185_178,Dienstleistungen für die verfahrensabhängige IKT,2000.0,2000.0,2000.0,1401.85, 178
52601_179,Gerichts- und ähnliche Kosten,1000.0,1000.0,1000.0,0, 179
54033_179,Dienstleistungen für Kartenzahlungen,10000.0,10000.0,12000.0,7143.23, 179
54079_179,Verschiedene Ausgaben,1000.0,1000.0,1000.0,176.0, 179
11105_182,Gebühren nach der Verwaltungsgebührenordnung,1000.0,1000.0,2000.0,666.0, 182
11107_182,Ausgleichszahlungen nach demWohnungsbindungsgesetz,30000.0,30000.0,30000.0,25579.76, 182
11132_182,Ersatz von Prozesskosten,1000.0,1000.0,1000.0,20.0, 182
11141_182,Ausgleichszahlungen zum Abbauder Fehlsubventionierung im Wohnungswesen     —     —,1000.0,0,0,0, 182
11142_182,Ausgleichsabgaben und -beträgefür Zweckentfremdung von Wohnraum,30000.0,30000.0,25000.0,30168.0, 182
11143_182,Geldleistungen nach dem Wohnungsbindungsgesetz,10000.0,10000.0,1000.0,9153.23, 182
11152_182,Gebühren nach verschiedenen landesrechtlichen Vorschriften,20000.0,20000.0,20000.0,19275.8, 182
11201_182,Geldstrafen; Geldbußen; Verwarnungs- und Zwangsgelder,17000.0,17000.0,5000.0,17149.5, 182
11934_182,Rückzahlungen überzahlter Beträge,122000.0,122000.0,120000.0,122571.91, 182
11979_182,Verschiedene Einnahmen,1000.0,1000.0,2000.0,687.1, 182
23130_182,Anteil des Bundes an den Mietund Lastenzuschüssen,7038000.0,7038000.0,2052000.0,3100544.26, 182
23601_182,Ersatz von Ausgaben durch Sozialversicherungsträger,35000.0,35000.0,35000.0,27756.12, 182
42201_182,Bezüge der planmäßigen Beamtinnen und Beamten,296000.0,300000.0,277000.0,242195.63, 182
42701_182,Aufwendungen für freie Mitarbeiterinnen/Mitarbeiter,1000.0,1000.0,0,0, 182
42801_182,Entgelte der planmäßigen Tarifbeschäftigten,996000.0,999000.0,873000.0,619388.05, 182
51101_183,Geschäftsbedarf,7000.0,7000.0,7000.0,6491.95, 183
51140_183,Geräte; Ausstattungs- und Ausrüstungsgegenstände,10000.0,10000.0,10000.0,4840.34, 183
51803_183,Mieten für Maschinen und Geräte,1000.0,1000.0,1000.0,842.52, 183
52501_183,Aus- und Fortbildung,1000.0,1000.0,1000.0,0, 183
52601_183,Gerichts- und ähnliche Kosten,1000.0,1000.0,1000.0,0, 183
54079_183,Verschiedene Ausgaben,1000.0,1000.0,1000.0,9.42, 183
67121_183,Rückzahlung zu Unrecht vereinnahmter Beträge     —     —,5000.0,0,0,0, 183
68110_183,ZMiet- und Lastenzuschüsse nachdem Wohngeldgesetz,14076000.0,14076000.0,4105000.0,5587089.59, 183
68131_183,ZLeistungen für Bildung und Teilhabe - persönlicher Schulbedarf,132000.0,139000.0,110000.0,114386.97, 183
68164_183,ZLeistungen für Bildung und Teilhabe - Schülerbeförderung,5000.0,5000.0,5000.0,3068.06, 183
68172_183,TLeistungen für Bildung und Teilhabe - mehrtägige Fahrten Schule,80000.0,80000.0,50000.0,73738.6, 183
68178_183,TLeistungen für Bildung und Teilhabe - mehrtägige Fahrten Kita,2000.0,2000.0,4000.0,1035.07, 183
68183_183,TLeistungen für Bildung und Teilhabe - soziale und kulturelle Teilhabe,54000.0,54000.0,36000.0,49499.0, 183
68186_183,TBuT-Teilhabe Ausrüstung u. A.nach Absatz 7 Satz 2 (§ 28 SGB IIbzw. § 34 SGB XII)     —     —,5000.0,3194.5,0,0, 183
42201_188,Bezüge der planmäßigen Beamtinnen und Beamten,61800.0,64300.0,106000.0,59560.36, 188
42801_188,Entgelte der planmäßigen Tarifbeschäftigten,223000.0,232000.0,145000.0,214709.28, 188
44100_188,Beihilfen für Dienstkräfte,2200.0,2200.0,4600.0,2118.0, 188
51101_188,Geschäftsbedarf,1000.0,1000.0,1500.0,0, 188
51140_188,Geräte; Ausstattungs- und Ausrüstungsgegenstände,1000.0,1000.0,1500.0,302.58, 188
54079_188,Verschiedene Ausgaben,1500.0,1500.0,1700.0,646.66, 188
11120_192,Entgelte für Bildungsangebote,800000.0,800000.0,705000.0,639086.4, 192
11190_192,Zweckgebundene Einnahmen ausEntgelten,100000.0,100000.0,100000.0,62338.43, 192
11194_192,Zweckgebundene Einnahmen ausEntgelten für Integrationskurse,50000.0,50000.0,90000.0,10692.82, 192
12401_192,Mieten für Grundstücke; Gebäudeund Räume,1000.0,1000.0,1000.0,700.0, 192
28290_192,Sonstige zweckgebundene Einnahmen für konsumtive Zwecke,850000.0,850000.0,800000.0,1019589.52, 192
42201_192,Bezüge der planmäßigen Beamtinnen und Beamten,234000.0,243000.0,217000.0,223991.07, 192
42701_192,Aufwendungen für freie Mitarbeiterinnen/Mitarbeiter,1042000.0,1048000.0,1097000.0,1120702.34, 192
42794_193,Aufwendungen für freie Mitarbeiterinnen/Mitarbeiter aus zweckgebundenen Entgelten für Integrationskurse,50000.0,50000.0,90000.0,10326.0, 193
42801_193,Entgelte der planmäßigen Tarifbeschäftigten,740000.0,751000.0,620000.0,622636.39, 193
42811_193,Entgelte der nichtplanmäßigen Tarifbeschäftigten,1000.0,1000.0,1000.0,21344.59, 193
42890_193,Entgelte der Tarifbeschäftigten auszweckgebundenen Einnahmen,50000.0,50000.0,0,0, 193
44100_193,Beihilfen für Dienstkräfte,11800.0,12100.0,4600.0,11434.61, 193
51101_193,Geschäftsbedarf,4500.0,4500.0,7100.0,10377.41, 193
51140_193,Geräte; Ausstattungs- und Ausrüstungsgegenstände,3500.0,3500.0,10000.0,2391.44, 193
51190_193,Geschäftsbedarf; Geräte; Gebrauchsgegenstände aus zweckgebundenen Einnahmen,40000.0,40000.0,30000.0,19697.71, 193
51479_193,Allgemeine Verbrauchsmittel,1000.0,1000.0,1000.0,0, 193
51803_193,Mieten für Maschinen und Geräte,1000.0,1000.0,1300.0,954.5, 193
51890_193,Mieten und Pachten aus zweckgebundenen Einnahmen,10000.0,10000.0,10000.0,1971.0, 193
51990_194,Unterhaltung der Grundstücke undbaulichen Anlagen aus zweckgebundenen Einnahmen,20000.0,20000.0,20000.0,0, 194
52593_194,Lehrmittel; Unterrichtsmaterial auszweckgebundenen Entgelten,70000.0,70000.0,70000.0,15209.91, 194
53101_194,Veröffentlichungen und Dokumentationen im Rahmen der Öffentlichkeitsarbeit,18500.0,19000.0,20000.0,8959.24, 194
54010_194,Dienstleistungen,9400.0,9800.0,5000.0,9317.7, 194
54033_194,Dienstleistungen für Kartenzahlungen,1500.0,1700.0,1000.0,630.88, 194
54038_194,Dienstleistungen von Kreditinstituten,1000.0,1000.0,1000.0,623.09, 194
54079_194,Verschiedene Ausgaben,1600.0,1600.0,1500.0,2902.36, 194
71501_195,Volkshochschule Baumschulenweg Umsetzung Barriere- undBrandschutzkonzept; ErtüchtigungDachtragwerk 12437; Baumschulenstraße 81     —,1000000.0,400000.0,23181.39,0, 195
11116_200,Benutzungsentgelte,3500.0,3500.0,5200.0,3319.8, 200
11120_200,Entgelte für Bildungsangebote,55000.0,55000.0,55100.0,45244.04, 200
11124_200,Entgelte für Instrumental- und Vokalunterricht,1370000.0,1370000.0,1158000.0,1261723.89, 200
11190_200,Zweckgebundene Einnahmen ausEntgelten,130000.0,130000.0,130000.0,119762.25, 200
11979_200,Verschiedene Einnahmen,1000.0,1000.0,1700.0,1041.0, 200
12401_200,Mieten für Grundstücke; Gebäudeund Räume,1000.0,1000.0,8000.0,716.0, 200
28103_200,Ersatz von Bewirtschaftungsausgaben,1000.0,1000.0,1000.0,0, 200
28290_200,Sonstige zweckgebundene Einnahmen für konsumtive Zwecke     —     —     —,34053.37,0,0,0, 200
38101_200,Allgemeine interne Verrechnungen,1000.0,1000.0,1000.0,28397.01, 200
42701_200,Aufwendungen für freie Mitarbeiterinnen/Mitarbeiter,1835000.0,1906000.0,1801000.0,1937739.82, 200
42791_201,Aufwendungen für freie Mitarbeiterinnen und Mitarbeiter aus zweckgebundenen Entgelten,100000.0,100000.0,100000.0,89223.45, 201
42801_201,Entgelte der planmäßigen Tarifbeschäftigten,1794000.0,1807000.0,1315000.0,1500945.31, 201
42811_201,Entgelte der nichtplanmäßigen Tarifbeschäftigten,1000.0,1000.0,1000.0,0, 201
51101_201,Geschäftsbedarf,6900.0,6900.0,7000.0,6764.12, 201
